parameter,value,scenario,GWP,MSP,E_kWh,GWP_credited
price_rcf,30.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_rcf,30.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,2.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,2.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,2.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,2.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,2.0,BC_A,0.16498946238170983,5.748996361546464,0.011296137050506671,0.15434505563074416
price_ta,2.0,BC_B,0.14500432287050513,5.02788274685968,0.011296137050506671,0.13435991611953946
price_ta,2.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,2.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,4.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,4.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,4.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,4.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,4.0,BC_A,0.16498946238170983,5.841522730068347,0.011296137050506671,0.15434505563074416
price_ta,4.0,BC_B,0.14500432287050513,5.120409115381563,0.011296137050506671,0.13435991611953946
price_ta,4.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,4.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,6.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,6.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,6.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,6.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,6.0,BC_A,0.16498946238170983,5.934049098590232,0.011296137050506671,0.15434505563074416
price_ta,6.0,BC_B,0.14500432287050513,5.212935483903448,0.011296137050506671,0.13435991611953946
price_ta,6.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,6.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,8.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,8.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,8.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,8.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,8.0,BC_A,0.16498946238170983,6.026575467112116,0.011296137050506671,0.15434505563074416
price_ta,8.0,BC_B,0.14500432287050513,5.305461852425331,0.011296137050506671,0.13435991611953946
price_ta,8.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,8.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,10.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,10.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,10.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,10.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,10.0,BC_A,0.16498946238170983,6.119101835634001,0.011296137050506671,0.15434505563074416
price_ta,10.0,BC_B,0.14500432287050513,5.397988220947216,0.011296137050506671,0.13435991611953946
price_ta,10.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,10.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,12.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,12.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,12.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,12.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,12.0,BC_A,0.16498946238170983,6.211628204155884,0.011296137050506671,0.15434505563074416
price_ta,12.0,BC_B,0.14500432287050513,5.4905145894690985,0.011296137050506671,0.13435991611953946
price_ta,12.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,12.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,14.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,14.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,14.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,14.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,14.0,BC_A,0.16498946238170983,6.304154572677769,0.011296137050506671,0.15434505563074416
price_ta,14.0,BC_B,0.14500432287050513,5.583040957990983,0.011296137050506671,0.13435991611953946
price_ta,14.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,14.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_ta,16.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_ta,16.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_ta,16.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_ta,16.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_ta,16.0,BC_A,0.16498946238170983,6.396680941199653,0.011296137050506671,0.15434505563074416
price_ta,16.0,BC_B,0.14500432287050513,5.675567326512868,0.011296137050506671,0.13435991611953946
price_ta,16.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_ta,16.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
labor_rate,22.0,IL_A,0.20959158407464712,5.1417615409675586,0.011296137050506671,0.19894717732368145
labor_rate,22.0,IL_B,0.20959158407464712,5.604677469688227,0.011296137050506671,0.19894717732368145
labor_rate,22.0,FA_A,0.15244131463563249,4.443411163686302,0.011296137050506671,0.1417969078846668
labor_rate,22.0,FA_B,0.15244131463563249,4.906327092406972,0.011296137050506671,0.1417969078846668
labor_rate,22.0,BC_A,0.16498946238170983,5.823329957401311,0.011296137050506671,0.15434505563074416
labor_rate,22.0,BC_B,0.14500432287050513,5.085676100861924,0.011296137050506671,0.13435991611953946
labor_rate,22.0,LC3_A,0.14898096773129754,4.393787779445311,0.011296137050506671,0.13833656098033187
labor_rate,22.0,LC3_B,0.14898096773129754,4.856703708165979,0.011296137050506671,0.13833656098033187
labor_rate,24.0,IL_A,0.20959158407464712,5.1560850869515535,0.011296137050506671,0.19894717732368145
labor_rate,24.0,IL_B,0.20959158407464712,5.624926519383372,0.011296137050506671,0.19894717732368145
labor_rate,24.0,FA_A,0.15244131463563249,4.457734709670298,0.011296137050506671,0.1417969078846668
labor_rate,24.0,FA_B,0.15244131463563249,4.926576142102116,0.011296137050506671,0.1417969078846668
labor_rate,24.0,BC_A,0.16498946238170983,5.844815276377305,0.011296137050506671,0.15434505563074416
labor_rate,24.0,BC_B,0.14500432287050513,5.112674833788784,0.011296137050506671,0.13435991611953946
labor_rate,24.0,LC3_A,0.14898096773129754,4.4081113254293065,0.011296137050506671,0.13833656098033187
labor_rate,24.0,LC3_B,0.14898096773129754,4.876952757861125,0.011296137050506671,0.13833656098033187
labor_rate,26.0,IL_A,0.20959158407464712,5.170408632935549,0.011296137050506671,0.19894717732368145
labor_rate,26.0,IL_B,0.20959158407464712,5.645175569078517,0.011296137050506671,0.19894717732368145
labor_rate,26.0,FA_A,0.15244131463563249,4.472058255654292,0.011296137050506671,0.1417969078846668
labor_rate,26.0,FA_B,0.15244131463563249,4.946825191797261,0.011296137050506671,0.1417969078846668
labor_rate,26.0,BC_A,0.16498946238170983,5.866300595353298,0.011296137050506671,0.15434505563074416
labor_rate,26.0,BC_B,0.14500432287050513,5.139673566715644,0.011296137050506671,0.13435991611953946
labor_rate,26.0,LC3_A,0.14898096773129754,4.4224348714133015,0.011296137050506671,0.13833656098033187
labor_rate,26.0,LC3_B,0.14898096773129754,4.89720180755627,0.011296137050506671,0.13833656098033187
labor_rate,28.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
labor_rate,28.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
labor_rate,28.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
labor_rate,28.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
labor_rate,28.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
labor_rate,28.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
labor_rate,28.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
labor_rate,28.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
labor_rate,30.0,IL_A,0.20959158407464712,5.199055724903539,0.011296137050506671,0.19894717732368145
labor_rate,30.0,IL_B,0.20959158407464712,5.685673668468808,0.011296137050506671,0.19894717732368145
labor_rate,30.0,FA_A,0.15244131463563249,4.500705347622283,0.011296137050506671,0.1417969078846668
labor_rate,30.0,FA_B,0.15244131463563249,4.987323291187552,0.011296137050506671,0.1417969078846668
labor_rate,30.0,BC_A,0.16498946238170983,5.909271233305284,0.011296137050506671,0.15434505563074416
labor_rate,30.0,BC_B,0.14500432287050513,5.193671032569366,0.011296137050506671,0.13435991611953946
labor_rate,30.0,LC3_A,0.14898096773129754,4.4510819633812915,0.011296137050506671,0.13833656098033187
labor_rate,30.0,LC3_B,0.14898096773129754,4.937699906946561,0.011296137050506671,0.13833656098033187
labor_rate,32.0,IL_A,0.20959158407464712,5.213379270887534,0.011296137050506671,0.19894717732368145
labor_rate,32.0,IL_B,0.20959158407464712,5.7059227181639525,0.011296137050506671,0.19894717732368145
labor_rate,32.0,FA_A,0.15244131463563249,4.515028893606279,0.011296137050506671,0.1417969078846668
labor_rate,32.0,FA_B,0.15244131463563249,5.007572340882698,0.011296137050506671,0.1417969078846668
labor_rate,32.0,BC_A,0.16498946238170983,5.930756552281276,0.011296137050506671,0.15434505563074416
labor_rate,32.0,BC_B,0.14500432287050513,5.220669765496226,0.011296137050506671,0.13435991611953946
labor_rate,32.0,LC3_A,0.14898096773129754,4.465405509365287,0.011296137050506671,0.13833656098033187
labor_rate,32.0,LC3_B,0.14898096773129754,4.957948956641705,0.011296137050506671,0.13833656098033187
labor_rate,34.0,IL_A,0.20959158407464712,5.22770281687153,0.011296137050506671,0.19894717732368145
labor_rate,34.0,IL_B,0.20959158407464712,5.726171767859099,0.011296137050506671,0.19894717732368145
labor_rate,34.0,FA_A,0.15244131463563249,4.529352439590275,0.011296137050506671,0.1417969078846668
labor_rate,34.0,FA_B,0.15244131463563249,5.027821390577842,0.011296137050506671,0.1417969078846668
labor_rate,34.0,BC_A,0.16498946238170983,5.95224187125727,0.011296137050506671,0.15434505563074416
labor_rate,34.0,BC_B,0.14500432287050513,5.247668498423087,0.011296137050506671,0.13435991611953946
labor_rate,34.0,LC3_A,0.14898096773129754,4.479729055349283,0.011296137050506671,0.13833656098033187
labor_rate,34.0,LC3_B,0.14898096773129754,4.978198006336852,0.011296137050506671,0.13833656098033187
labor_rate,36.0,IL_A,0.20959158407464712,5.242026362855525,0.011296137050506671,0.19894717732368145
labor_rate,36.0,IL_B,0.20959158407464712,5.7464208175542435,0.011296137050506671,0.19894717732368145
labor_rate,36.0,FA_A,0.15244131463563249,4.54367598557427,0.011296137050506671,0.1417969078846668
labor_rate,36.0,FA_B,0.15244131463563249,5.048070440272989,0.011296137050506671,0.1417969078846668
labor_rate,36.0,BC_A,0.16498946238170983,5.973727190233262,0.011296137050506671,0.15434505563074416
labor_rate,36.0,BC_B,0.14500432287050513,5.274667231349947,0.011296137050506671,0.13435991611953946
labor_rate,36.0,LC3_A,0.14898096773129754,4.494052601333278,0.011296137050506671,0.13833656098033187
labor_rate,36.0,LC3_B,0.14898096773129754,4.9984470560319965,0.011296137050506671,0.13833656098033187
ta_retained,0.33,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.33,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.33,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.33,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.33,BC_A,0.1649856739833464,5.88549565768271,0.011296137050506671,0.15434126723238073
ta_retained,0.33,BC_B,0.1450005344721417,5.164382042995925,0.011296137050506671,0.13435612772117603
ta_retained,0.33,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.33,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.4257142857142857,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.4257142857142857,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.4257142857142857,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.4257142857142857,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.4257142857142857,BC_A,0.16509555393587896,5.951923014964504,0.011296137050506671,0.1544511471849133
ta_retained,0.4257142857142857,BC_B,0.14511041442467426,5.230809400277719,0.011296137050506671,0.1344660076737086
ta_retained,0.4257142857142857,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.4257142857142857,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.5214285714285715,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.5214285714285715,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.5214285714285715,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.5214285714285715,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.5214285714285715,BC_A,0.16520543388841152,6.0183503722462985,0.011296137050506671,0.15456102713744585
ta_retained,0.5214285714285715,BC_B,0.14522029437720682,5.297236757559514,0.011296137050506671,0.13457588762624115
ta_retained,0.5214285714285715,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.5214285714285715,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.6171428571428572,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.6171428571428572,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.6171428571428572,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.6171428571428572,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.6171428571428572,BC_A,0.16531531384094408,6.084777729528094,0.011296137050506671,0.1546709070899784
ta_retained,0.6171428571428572,BC_B,0.14533017432973938,5.363664114841309,0.011296137050506671,0.1346857675787737
ta_retained,0.6171428571428572,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.6171428571428572,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.7128571428571429,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.7128571428571429,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.7128571428571429,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.7128571428571429,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.7128571428571429,BC_A,0.16542519379347662,6.15120508680989,0.011296137050506671,0.15478078704251094
ta_retained,0.7128571428571429,BC_B,0.1454400542822719,5.430091472123104,0.011296137050506671,0.13479564753130624
ta_retained,0.7128571428571429,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.7128571428571429,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.8085714285714285,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.8085714285714285,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.8085714285714285,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.8085714285714285,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.8085714285714285,BC_A,0.16553507374600918,6.2176324440916835,0.011296137050506671,0.1548906669950435
ta_retained,0.8085714285714285,BC_B,0.14554993423480447,5.4965188294048986,0.011296137050506671,0.1349055274838388
ta_retained,0.8085714285714285,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.8085714285714285,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,0.9042857142857144,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,0.9042857142857144,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,0.9042857142857144,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,0.9042857142857144,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,0.9042857142857144,BC_A,0.16564495369854174,6.284059801373479,0.011296137050506671,0.15500054694757606
ta_retained,0.9042857142857144,BC_B,0.14565981418733703,5.562946186686694,0.011296137050506671,0.13501540743637136
ta_retained,0.9042857142857144,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,0.9042857142857144,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
ta_retained,1.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
ta_retained,1.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
ta_retained,1.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
ta_retained,1.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
ta_retained,1.0,BC_A,0.1657548336510743,6.350487158655274,0.011296137050506671,0.15511042690010862
ta_retained,1.0,BC_B,0.1457696941398696,5.629373543968489,0.011296137050506671,0.13512528738890392
ta_retained,1.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
ta_retained,1.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_il,140.0,IL_A,0.20959158407464712,4.71724857796814,0.011296137050506671,0.19894717732368145
price_il,140.0,IL_B,0.20959158407464712,5.197941017822258,0.011296137050506671,0.19894717732368145
price_il,140.0,FA_A,0.15244131463563249,4.159143280972305,0.011296137050506671,0.1417969078846668
price_il,140.0,FA_B,0.15244131463563249,4.639835720826424,0.011296137050506671,0.1417969078846668
price_il,140.0,BC_A,0.16498946238170983,5.563911237034967,0.011296137050506671,0.15434505563074416
price_il,140.0,BC_B,0.14500432287050513,4.842797622348181,0.011296137050506671,0.13435991611953946
price_il,140.0,LC3_A,0.14898096773129754,4.0627715366361725,0.011296137050506671,0.13833656098033187
price_il,140.0,LC3_B,0.14898096773129754,4.543463976490291,0.011296137050506671,0.13833656098033187
price_il,150.0,IL_A,0.20959158407464712,4.950990378443842,0.011296137050506671,0.19894717732368145
price_il,150.0,IL_B,0.20959158407464712,5.43168281829796,0.011296137050506671,0.19894717732368145
price_il,150.0,FA_A,0.15244131463563249,4.322762541305297,0.011296137050506671,0.1417969078846668
price_il,150.0,FA_B,0.15244131463563249,4.803454981159415,0.011296137050506671,0.1417969078846668
price_il,150.0,BC_A,0.16498946238170983,5.72584857568213,0.011296137050506671,0.15434505563074416
price_il,150.0,BC_B,0.14500432287050513,5.004734960995344,0.011296137050506671,0.13435991611953946
price_il,150.0,LC3_A,0.14898096773129754,4.249764977016736,0.011296137050506671,0.13833656098033187
price_il,150.0,LC3_B,0.14898096773129754,4.730457416870855,0.011296137050506671,0.13833656098033187
price_il,160.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_il,160.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_il,160.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_il,160.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_il,160.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_il,160.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_il,160.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_il,160.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_il,170.0,IL_A,0.20959158407464712,5.418473979395246,0.011296137050506671,0.19894717732368145
price_il,170.0,IL_B,0.20959158407464712,5.899166419249364,0.011296137050506671,0.19894717732368145
price_il,170.0,FA_A,0.15244131463563249,4.650001061971279,0.011296137050506671,0.1417969078846668
price_il,170.0,FA_B,0.15244131463563249,5.130693501825399,0.011296137050506671,0.1417969078846668
price_il,170.0,BC_A,0.16498946238170983,6.049723252976453,0.011296137050506671,0.15434505563074416
price_il,170.0,BC_B,0.14500432287050513,5.3286096382896675,0.011296137050506671,0.13435991611953946
price_il,170.0,LC3_A,0.14898096773129754,4.62375185777786,0.011296137050506671,0.13833656098033187
price_il,170.0,LC3_B,0.14898096773129754,5.104444297631978,0.011296137050506671,0.13833656098033187
price_il,180.0,IL_A,0.20959158407464712,5.652215779870949,0.011296137050506671,0.19894717732368145
price_il,180.0,IL_B,0.20959158407464712,6.132908219725067,0.011296137050506671,0.19894717732368145
price_il,180.0,FA_A,0.15244131463563249,4.813620322304272,0.011296137050506671,0.1417969078846668
price_il,180.0,FA_B,0.15244131463563249,5.294312762158391,0.011296137050506671,0.1417969078846668
price_il,180.0,BC_A,0.16498946238170983,6.211660591623615,0.011296137050506671,0.15434505563074416
price_il,180.0,BC_B,0.14500432287050513,5.490546976936829,0.011296137050506671,0.13435991611953946
price_il,180.0,LC3_A,0.14898096773129754,4.8107452981584204,0.011296137050506671,0.13833656098033187
price_il,180.0,LC3_B,0.14898096773129754,5.291437738012538,0.011296137050506671,0.13833656098033187
price_fa,40.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,40.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_fa,40.0,FA_A,0.15244131463563249,4.346136721352867,0.011296137050506671,0.1417969078846668
price_fa,40.0,FA_B,0.15244131463563249,4.826829161206985,0.011296137050506671,0.1417969078846668
price_fa,40.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,40.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,40.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,40.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_fa,50.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,50.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_fa,50.0,FA_A,0.15244131463563249,4.416259261495577,0.011296137050506671,0.1417969078846668
price_fa,50.0,FA_B,0.15244131463563249,4.896951701349696,0.011296137050506671,0.1417969078846668
price_fa,50.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,50.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,50.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,50.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_fa,60.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,60.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_fa,60.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_fa,60.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_fa,60.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,60.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,60.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,60.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_fa,70.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,70.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_fa,70.0,FA_A,0.15244131463563249,4.5565043417809985,0.011296137050506671,0.1417969078846668
price_fa,70.0,FA_B,0.15244131463563249,5.037196781635117,0.011296137050506671,0.1417969078846668
price_fa,70.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,70.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,70.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,70.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_fa,80.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,80.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_fa,80.0,FA_A,0.15244131463563249,4.62662688192371,0.011296137050506671,0.1417969078846668
price_fa,80.0,FA_B,0.15244131463563249,5.107319321777829,0.011296137050506671,0.1417969078846668
price_fa,80.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,80.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,80.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,80.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_fa,90.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_fa,90.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
